GEOID10,canrate,nitr_mean,nitr_min,nitr_max,nitr_std,nitr_count
55079006300,0.01,1.9645677708622293,1.9645677708622293,1.9645677708622293,0.0,1
55079008900,0.0,1.9161682281847,1.9161682281847,1.9161682281847,0.0,1
55079004900,0.01,2.10470884748716,2.10470884748716,2.10470884748716,0.0,1
55079004800,0.01,2.0356733452472846,2.0356733452472846,2.0356733452472846,0.0,1
55079003700,0.01,2.1066900644115316,2.1066900644115316,2.1066900644115316,0.0,1
55079120502,0.02,2.1346606950062594,2.051894123719791,2.196257630136763,0.0475773350055981,5
55079003800,0.01,2.0728849498979076,2.0728849498979076,2.0728849498979076,0.0,1
55079019900,0.01,2.329698568230233,2.1465111942386566,2.5128859422218093,0.18318737399157636,2
55079080400,0.01,1.9547007873636022,1.9547007873636022,1.9547007873636022,0.0,1
55079170400,0.0,1.8790346784852803,1.8708291186820931,1.8872402382884672,0.008205559803187046,2
55079007700,0.01,1.616297265263906,1.616297265263906,1.616297265263906,0.0,1
55079160204,0.02,1.9175566245966102,1.8783837214934431,1.9411841962134744,0.02046636083542554,6
55079150304,0.04,1.6085280796730754,1.070468736956561,2.1424647330972038,0.3647733592466261,7
55079120102,0.05,2.676797365611561,2.1822949374023675,4.249275888498896,0.6525315012417985,8
55079018000,0.01,1.0124534919508508,0.7296375037545626,1.1407211658371654,0.1662231819299721,4
55079150303,0.01,2.094990847616961,1.9634186277129115,2.191616878494302,0.07873755230063108,5
55079011300,0.01,1.363029164815375,1.363029164815375,1.363029164815375,0.0,1
55079020000,0.01,1.5618112203063712,1.5618112203063712,1.5618112203063712,0.0,1
55079120400,0.04,2.046181598878488,1.8976015213493096,2.152277593920233,0.10822399128239185,3
55079120501,0.0,2.245550833857463,2.210897594112175,2.3163349130734954,0.04142924560665642,4
55079160100,0.07,1.8483412433577309,1.7408671795579391,1.9680482952462546,0.07408880768325934,18
55079040100,0.07,2.3876665215976645,1.9656210750268885,3.2818395033300334,0.41304790510757616,12
55079005200,0.01,2.2058127790097273,2.2058127790097273,2.2058127790097273,0.0,1
55079014800,0.01,1.490693454568752,1.490693454568752,1.490693454568752,0.0,1
55079005500,0.01,2.277503556257437,2.277503556257437,2.277503556257437,0.0,1
55079017400,0.01,1.163528450432509,1.163528450432509,1.163528450432509,0.0,1
55079013600,0.01,,,,,0
55079016000,0.01,1.4842136677531257,1.4842136677531257,1.4842136677531257,0.0,1
55079018500,0.01,1.706317207023943,1.14203580248239,2.2215212097091763,0.4420623105653924,3
55079014600,0.01,1.4511536803327296,1.4511536803327296,1.4511536803327296,0.0,1
55079018600,0.01,,,,,0
55079140202,0.02,2.186925335164028,2.0418699821788073,2.294077189906733,0.10639431467186766,3
55079002900,0.01,,,,,0
55079013300,0.01,,,,,0
55003950800,0.09,0.6497284959126867,-0.36390152607940157,1.3473629696756317,0.4118117210175618,584
55003940000,0.06,0.03207578160388598,-1.6274126849788406,1.2792287150158232,0.6580218888162788,585
55003950600,0.07,0.5869921788391959,0.005875327993148986,1.6014548984430885,0.2398698660858616,530
55003950500,0.02,0.053492415243770804,-0.770495685877349,1.6413976708399383,0.48305468706171273,341
55003950700,0.07,0.10859381242293989,-1.1036056694138219,0.8933531041551938,0.5374990857089114,1070
55003950400,0.01,-0.14804237286333566,-0.20005015838257356,-0.11666207290767658,0.028533059728725937,8
55003950300,0.01,-0.12221909680694362,-0.14155687605010106,-0.1136625839449662,0.01028992339613957,5
55003990000,0.15,0.26973124584015395,-1.6185765939173613,1.330031369210702,0.7625802109018007,491
55079120101,0.03,1.8657064388169478,1.4284880634822732,2.3816879130868283,0.30758836687871893,5
55079000102,0.02,1.8911695447340602,1.5532305559048818,2.314312309789034,0.2384005911597025,8
55079160203,0.02,1.902846435013549,1.8614970470844843,1.9619220288441175,0.032694601590124786,6
55079187300,0.01,1.958551050839916,1.8084922548984759,2.1114700240914575,0.10734167283567372,6
55079186800,0.0,1.6195183585150232,1.3970608115859684,1.9758424532566599,0.20416154242364468,6
55079186900,0.0,,,,,0
55079187000,0.0,,,,,0
55079060101,0.04,1.968418066392801,1.884341617184486,2.0480275453377663,0.05754641433549307,5
55079005600,0.03,2.0952604903743293,2.095208181279235,2.095312799469423,5.2309095093905356e-05,2
55079005900,0.01,2.179609251239815,2.179609251239815,2.179609251239815,0.0,1
55079050101,0.01,1.3921314668180083,1.0477996049715799,1.7155972342298094,0.27302620610904005,3
55079013000,0.01,2.5587957716177203,2.5587957716177203,2.5587957716177203,0.0,1
55079005700,0.01,,,,,0
55079003100,0.01,2.0299205006959884,2.0299205006959884,2.0299205006959884,0.0,1
55079003600,0.01,2.068011291424116,2.068011291424116,2.068011291424116,0.0,1
55079130100,0.01,1.14698700289622,0.7374859931957423,1.3818574295288992,0.22419416750145493,7
55079140201,0.01,1.896263829971594,1.404425409712159,2.34401641969115,0.36210811309298235,6
55079180100,0.02,2.178635660421849,2.092011794207445,2.21527383817308,0.04079787776295525,6
55079170100,0.02,1.9072297273945709,1.811368575918773,1.9940492732527297,0.06782138516395539,5
55079101800,0.01,3.5687368018920056,3.5280245615446066,3.609449042239405,0.040712240347399176,2
55079060102,0.01,2.223193607510501,2.1199691214098744,2.3340512007545717,0.08756514686272081,3
55079000101,0.01,1.485563885741831,1.4067529523255424,1.5319360871538517,0.05601730573012943,3
55079187400,0.01,1.3512181629766686,1.1312323080223055,1.6156864948680358,0.20026313166086893,3
55079980000,0.02,1.4398863822519925,1.2214416274621387,1.7752037101337168,0.19422366461334103,7
55079016400,0.01,,,,,0
55079016900,0.01,1.3341222849002405,1.3341222849002405,1.3341222849002405,0.0,1
55079016300,0.01,,,,,0
55079003500,0.01,2.1089250581575105,2.1089250581575105,2.1089250581575105,0.0,1
55079003300,0.02,2.1163056713325945,2.0392276000326546,2.1933837426325344,0.07707807129993993,2
55079000600,0.03,2.3884694271857305,2.080745218222886,2.822877199633075,0.281668501773202,6
55079005800,0.01,,,,,0
55079001900,0.01,,,,,0
55079001300,0.01,2.1754861998493134,2.055179950539222,2.2957924491594053,0.1203062493100917,2
55079002500,0.01,2.0218015187784153,2.0218015187784153,2.0218015187784153,0.0,1
55079001000,0.01,1.997037401859579,1.9829426396067413,2.0198386990545623,0.016272320336866406,3
55079180400,0.02,2.108767364325666,2.108767364325666,2.108767364325666,0.0,1
55079018300,0.01,1.4217827282284505,1.4217827282284505,1.4217827282284505,0.0,1
55079021500,0.02,2.0738415596530926,2.061666469431958,2.0860166498742267,0.012175090221134388,2
55079002400,0.0,2.0300937992300723,2.0229845975554204,2.037203000904724,0.007109201674651899,2
55079021800,0.01,2.1684504590250766,2.1684504590250766,2.1684504590250766,0.0,1
55079140100,0.02,1.1620729269066463,0.7965802381928142,1.7509008634765788,0.36867750792889287,4
